sep=;
ID;Description;weight-gr;Type;Color;Size;Price;shipping
4120;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Ocean Blue / 2XL);201.28;Apparel;Ocean Blue;2XL;12.6;8
4121;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Olive / S);130.41;Apparel;Olive;S;11.29;8
4122;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Olive / M);141.75;Apparel;Olive;M;11.29;8
4123;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Olive / L);164.43;Apparel;Olive;L;11.29;8
4124;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Olive / XL);170.1;Apparel;Olive;XL;11.29;8
4125;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Olive / 2XL);201.28;Apparel;Olive;2XL;12.6;8
4136;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Pink / S);130.41;Apparel;Pink;S;11.29;8
4137;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Pink / M);141.75;Apparel;Pink;M;11.29;8
4138;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Pink / L);164.43;Apparel;Pink;L;11ºº29;8
4139;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Pink / XL);170.1;Apparel;Pink;XL;11.29;8
4140;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Pink / 2XL);201.28;Apparel;Pink;2XL;12.6;8
4141;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Red / S);130.41;Apparel;Red;S;11.29;8
4142;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Red / M);141.75;Apparel;Red;M;11.29;8
4143;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Red / L);164.43;Apparel;Red;L;11.29;8
4144;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Red / XL);170.1;Apparel;Red;XL;11.29;8
4145;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Red / 2XL);201.28;Apparel;Red;2XL;12.6;8
4146;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Silver / S);130.41;Apparel;Silver;S;11.29;8
4147;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Silver / M);141.75;Apparel;Silver;M;11.29;8
4148;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Silver / L);164.43;Apparel;Silver;L;11.29;8
4149;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Silver / XL);170.1;Apparel;Silver;XL;11.29;8
4150;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Silver / 2XL);201.28;Apparel;Silver;2XL;12.6;8
4151;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Soft Cream / S);130.41;Apparel;Soft Cream;S;11.29;8
4152;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Soft Cream / M);141.75;Apparel;Soft Cream;M;11.29;8
4153;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Soft Cream / L);164.43;Apparel;Soft Cream;L;11.29;8
4154;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Soft Cream / XL);170.1;Apparel;Soft Cream;XL;11.29;8
4155;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Soft Cream / 2XL);201.28;Apparel;Soft Cream;2XL;12.6;8
4161;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Steel Blue / S);130.41;Apparel;Steel Blue;S;11.29;8
4162;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Steel Blue / M);141.75;Apparel;Steel Blue;M;11.29;8
4163;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Steel Blue / L);164.43;Apparel;Steel Blue;L;11.29;8
4164;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Steel Blue / XL);170.1;Apparel;Steel Blue;XL;11.29;8
4165;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Steel Blue / 2XL);201.28;Apparel;Steel Blue;2XL;12.6;8
4171;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (True Royal / S);130.41;Apparel;True Royal;S;11.29;8
4172;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (True Royal / M);141.75;Apparel;True Royal;M;11.29;8
4173;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (True Royal / L);164.43;Apparel;True Royal;L;11.29;8
4174;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (True Royal / XL);170.1;Apparel;True Royal;XL;11.29;8
4175;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (True Royal / 2XL);201.28;Apparel;True Royal;2XL;12.6;8
4181;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Yellow / S);130.41;Apparel;Yellow;S;11.29;8
4182;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Yellow / M);141.75;Apparel;Yellow;M;11.29;8
4183;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Yellow / L);164.43;Apparel;Yellow;L;11.29;8
4184;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Yellow / XL);170.1;Apparel;Yellow;XL;11.29;8
4185;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Yellow / 2XL);201.28;Apparel;Yellow;2XL;12.6;8
5294;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (White / 3XL);212.62;Apparel;White;3XL;13.56;8
5295;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Black / 3XL);212.62;Apparel;Black;3XL;13.56;8
5296;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Aqua / 3XL);212.62;Apparel;Aqua;3XL;13.56;8
5297;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Asphalt / 3XL);212.62;Apparel;Asphalt;3XL;13.56;8
5298;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Berry / 3XL);212.62;Apparel;Berry;3XL;13.56;8
5299;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Gold / 3XL);212.62;Apparel;Gold;3XL;13.56;8
5301;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Leaf / 3XL);212.62;Apparel;Leaf;3XL;13.56;8
5302;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Ocean Blue / 3XL);212.62;Apparel;Ocean Blue;3XL;13.56;8
5303;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Pink / 3XL);212.62;Apparel;Pink;3XL;13.56;8
5304;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Red / 3XL);212.62;Apparel;Red;3XL;13.56;8
5305;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Soft Cream / 3XL);212.62;Apparel;Soft Cream;3XL;13.56;8
5306;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Steel Blue / 3XL);212.62;Apparel;Steel Blue;3XL;13.56;8
5307;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (True Royal / 3XL);212.62;Apparel;True Royal;3XL;13.56;8
5308;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Yellow / 3XL);212.62;Apparel;Yellow;3XL;13.56;8
5309;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (White / 4XL);255.15;Apparel;White;4XL;15.22;8
5310;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Black / 4XL);255.15;Apparel;Black;4XL;15.22;8
5311;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Aqua / 4XL);255.15;Apparel;Aqua;4XL;15.22;8
5312;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Asphalt / 4XL);255.15;Apparel;Asphalt;4XL;15.22;8
5313;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Berry / 4XL);255.15;Apparel;Berry;4XL;15.22;8
5314;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Gold / 4XL);255.15;Apparel;Gold;4XL;15.22;8
5316;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Leaf / 4XL);255.15;Apparel;Leaf;4XL;15.22;8
5317;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Ocean Blue / 4XL);255.15;Apparel;Ocean Blue;4XL;15.22;8
5318;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Pink / 4XL);255.15;Apparel;Pink;4XL;15.22;8
5319;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Red / 4XL);255.15;Apparel;Red;4XL;15.22;8
5320;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Soft Cream / 4XL);255.15;Apparel;Soft Cream;4XL;15.22;8
5321;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Steel Blue / 4XL);255.15;Apparel;Steel Blue;4XL;15.22;8
5322;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (True Royal / 4XL);255.15;Apparel;True Royal;4XL;15.22;8
5323;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Yellow / 4XL);255.15;Apparel;Yellow;4XL;15.22;8
6948;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Athletic Heather / S);130.41;Apparel;Athletic Heather;S;11.29;8
6949;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Athletic Heather / M);141.75;Apparel;Athletic Heather;M;11.29;8
6950;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Athletic Heather / L);164.43;Apparel;Athletic Heather;L;11.29;8
6951;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Athletic Heather / XL);170.1;Apparel;Athletic Heather;XL;11.29;8
6952;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Athletic Heather / 2XL);201.28;Apparel;Athletic Heather;2XL;12.6;8
6953;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Athletic Heather / 3XL);212.62;Apparel;Athletic Heather;3XL;13.56;8
6954;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Athletic Heather / 4XL);255.15;Apparel;Athletic Heather;4XL;15.22;8
8440;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Army / S);130.41;Apparel;Army;S;11.29;8
8441;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Army / M);141.75;Apparel;Army;M;11.29;8
8442;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Army / L);164.43;Apparel;Army;L;11.29;8
8443;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Army / XL);170.1;Apparel;Army;XL;11.29;8
8444;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Army / 2XL);201.28;Apparel;Army;2XL;12.6;8
8445;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Army / 3XL);212.62;Apparel;Army;3XL;13.56;8
8446;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Army / 4XL);255.15;Apparel;Army;4XL;15.22;8
8447;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Ash / 3XL);212.62;Apparel;Ash;3XL;13.56;8
8448;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Ash / 4XL);255.15;Apparel;Ash;4XL;15.22;8
8451;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Forest / S);130.41;Apparel;Forest;S;11.29;8
8452;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Forest / M);141.75;Apparel;Forest;M;11.29;8
8453;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Forest / L);164.43;Apparel;Forest;L;11.29;8
8454;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Forest / XL);170.1;Apparel;Forest;XL;11.29;8
8455;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Forest / 2XL);201.28;Apparel;Forest;2XL;12.6;8
8456;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Forest / 3XL);212.62;Apparel;Forest;3XL;13.56;8
8457;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Forest / 4XL);255.15;Apparel;Forest;4XL;15.22;8
8460;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Dark Grey Heather / S);130.41;Apparel;Dark Grey Heather;S;11.82;8
8461;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Dark Grey Heather / M);141.75;Apparel;Dark Grey Heather;M;11.82;8
8462;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Dark Grey Heather / L);164.43;Apparel;Dark Grey Heather;L;11.82;8
8463;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Dark Grey Heather / XL);170.1;Apparel;Dark Grey Heather;XL;11.82;8
8464;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Dark Grey Heather / 2XL);201.28;Apparel;Dark Grey Heather;2XL;13.47;8
8465;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Dark Grey Heather / 3XL);212.62;Apparel;Dark Grey Heather;3XL;14.78;8
8466;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Dark Grey Heather / 4XL);255.15;Apparel;Dark Grey Heather;4XL;16.09;8
8474;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Blue / S);130.41;Apparel;Heather Blue;S;11.82;8
8475;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Blue / M);141.75;Apparel;Heather Blue;M;11.82;8
8476;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Blue / L);164.43;Apparel;Heather Blue;L;11.82;8
8477;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Blue / XL);170.1;Apparel;Heather Blue;XL;11.82;8
8478;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Blue / 2XL);201.28;Apparel;Heather Blue;2XL;13.47;8
8479;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Blue / 3XL);212.62;Apparel;Heather Blue;3XL;14.78;8
8480;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Blue / 4XL);255.15;Apparel;Heather Blue;4XL;16.09;8
8481;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Deep Teal / S);130.41;Apparel;Heather Deep Teal;S;11.82;8
8482;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Deep Teal / M);141.75;Apparel;Heather Deep Teal;M;11.82;8
8483;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Deep Teal / L);164.43;Apparel;Heather Deep Teal;L;11.82;8
8484;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Deep Teal / XL);170.1;Apparel;Heather Deep Teal;XL;11.82;8
8485;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Deep Teal / 2XL);201.28;Apparel;Heather Deep Teal;2XL;13.47;8
8486;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Deep Teal / 3XL);212.62;Apparel;Heather Deep Teal;3XL;14.78;8
8487;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Deep Teal / 4XL);255.15;Apparel;Heather Deep Teal;4XL;16.09;8
8488;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Forest / S);130.41;Apparel;Heather Forest;S;11.82;8
8489;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Forest / M);141.75;Apparel;Heather Forest;M;11.82;8
8490;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Forest / L);164.43;Apparel;Heather Forest;L;11.82;8
8491;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Forest / XL);170.1;Apparel;Heather Forest;XL;11.82;8
8492;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Forest / 2XL);201.28;Apparel;Heather Forest;2XL;13.47;8
8493;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Forest / 3XL);212.62;Apparel;Heather Forest;3XL;14.78;8
8494;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Forest / 4XL);255.15;Apparel;Heather Forest;4XL;16.09;8
8495;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Midnight Navy / S);130.41;Apparel;Heather Midnight Navy;S;11.82;8
8496;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Midnight Navy / M);141.75;Apparel;Heather Midnight Navy;M;11.82;ooo8
8497;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Midnight Navy / L);164.43;Apparel;Heather Midnight Navy;L;11.82;8
8498;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Midnight Navy / XL);170.1;Apparel;Heather Midnight Navy;XL;11.82;8
8499;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Midnight Navy / 2XL);201.28;Apparel;Heather Midnight Navy;2XL;13.47;8
8500;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Midnight Navy / 3XL);212.62;Apparel;Heather Midnight Navy;3XL;14.78;8
8501;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Midnight Navy / 4XL);255.15;Apparel;Heather Midnight Navy;4XL;16.09;8
8502;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Mint / S);130.41;Apparel;Heather Mint;S;11.82;8
8503;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Mint / M);141.75;Apparel;Heather Mint;M;11.82;8
8504;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Mint / L);164.43;Apparel;Heather Mint;L;11.82;8
8505;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Mint / XL);170.1;Apparel;Heather Mint;XL;11.OO;8
8506;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Mint / 2XL);201.28;Apparel;Heather Mint;2XL;13.47;8
8507;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Mint / 3XL);212.62;Apparel;Heather Mint;3XL;14.78;8
8508;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Mint / 4XL);255.15;Apparel;Heather Mint;4XL;16.09;8
8516;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Orange / S);130.41;Apparel;Heather Orange;S;11.82;8
8517;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Orange / M);141.75;Apparel;Heather Orange;M;11.82;8
8518;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Orange / L);164.43;Apparel;Heather Orange;L;11.82;8
8519;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Orange / XL);170.1;Apparel;Heather Orange;XL;11.82;8
8520;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Orange / 2XL);201.28;Apparel;Heather Orange;2XL;13.47;8
8521;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Orange / 3XL);212.62;Apparel;Heather Orange;3XL;14.78;8
8522;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Orange / 4XL);255.15;Apparel;Heather Orange;4XL;16.09;8
8523;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Raspberry / S);130.41;Apparel;Heather Raspberry;S;11.82;8
8524;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Raspberry / M);141.75;Apparel;Heather Raspberry;M;11.82;8
8525;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Raspberry / L);164.43;Apparel;Heather Raspberry;L;11.82;8
8526;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Raspberry / XL);170.1;Apparel;Heather Raspberry;XL;11.82;8
8527;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Raspberry / 2XL);201.28;Apparel;Heather Raspberry;2XL;13.47;8
8528;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Raspberry / 3XL);212.62;Apparel;Heather Raspberry;3XL;14.78;8
8529;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather Raspberry / 4XL);255.15;Apparel;Heather Raspberry;4XL;16.09;8
8530;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather True Royal / S);130.41;Apparel;Heather True Royal;S;11.82;8
8531;Bella + Canvas 3001 Unisex Short Sleeve Jersey T-Shirt with Tear Away Label (Heather True Royal / M);141.75;Apparel;Heather True Royal;M;11.82;8
